,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
29036,2012494,Amazing Apartment at the Savoy,10354003,David,West Hollywood,,34.09577379,-118.36450790000002,Entire home/apt,140,15,0,,,365,29036,1.0
23037,2377821,SUNNY AND BRIGHT - 800 sq ft 1brm,1965007,Nathalie,Santa Monica,,34.01541447,-118.46138540000001,Entire home/apt,140,2,7,3/13/2017,0.62,5,23037,1.0
22119,11697511,OCEAN SKY ELA 2RM 2BTH GUEST HOUSE,62162395,Ron,San Pedro,,33.72117409,-118.32938689999999,Entire home/apt,140,2,33,4/30/2017,2.54,110,22119,2.0
6545,4867585,Hollywood Hot Spot lV,13284034,Timothy,Hollywood,,34.09319796,-118.3309551,Entire home/apt,140,2,20,2/11/2017,0.78,365,6545,9.0
11024,13188022,**THE BEACH SUITE** Cool and Modern,73206916,Michael,Hermosa Beach,,33.86328328,-118.3995413,Entire home/apt,140,4,35,4/21/2017,3.23,40,11024,1.0
30943,3467175,LOFT zen guesthouse in lovely Larchmont Village,10162390,Susie,Windsor Square,,34.07360051,-118.32147979999999,Entire home/apt,140,7,0,,,282,30943,2.0
6993,8326588,Spacious + Chic Central LA Flat,1132602,Jordan,Hollywood,,34.10073043,-118.3516993,Entire home/apt,140,2,5,5/1/2017,0.34,47,6993,1.0
11079,17160326,Hollywood hideaway studio,112577204,Simon,Hollywood Hills,,34.10456815,-118.3402744,Entire home/apt,140,2,12,4/23/2017,4.44,357,11079,3.0
19352,17664207,"Comfortable, Convenient Westside LA Apartment",35893115,Kevin,Palms,,34.02371904,-118.40220759999998,Entire home/apt,140,4,0,,,68,19352,2.0
3390,6849356,Burbank Townhouse close to downtown,35890360,Chris,Burbank,,34.18317704,-118.30240459999999,Entire home/apt,140,4,5,8/30/2016,0.23,0,3390,1.0
31115,14007277,Gorgeous Peaceful Home Nestled in the Trees,9393178,Andy,Woodland Hills,,34.14649013,-118.59567539999999,Entire home/apt,140,3,0,,,0,31115,1.0
26653,3424962,Steps from the Beach! Venice Livin',17263534,Griffin,Venice,,33.99033074,-118.4754735,Entire home/apt,140,1,55,4/28/2017,1.6,120,26653,1.0
6604,7745691,Hollywood spacious one bedroom apt.,40713344,Sandra,Hollywood,,34.09508698,-118.33243600000002,Entire home/apt,140,3,2,8/25/2015,0.1,0,6604,1.0
14375,6169700,Los Feliz Creative Retreat,3642246,Nicole,Los Feliz,,34.10577831,-118.2885001,Entire home/apt,140,1,3,8/14/2016,0.14,244,14375,2.0
22440,14200129,Upscale studio near Montana Ave,21008845,Hans,Santa Monica,,34.02626539,-118.50502350000001,Entire home/apt,140,3,11,4/8/2017,1.23,298,22440,2.0
4337,9881173,ARTIST'S LUXURY LOFT IN COOL DTLA,8130807,Inga,Downtown,,34.04389523,-118.25472169999999,Entire home/apt,140,2,0,,,364,4337,1.0
29069,17043315,Cozy 1BR in West Hollywood,10512059,Anna,West Hollywood,,34.09366685,-118.3589143,Entire home/apt,140,3,0,,,0,29069,1.0
6829,17902362,The best 2 BDR in Hollywood  #102,8258320,Keller,Hollywood,,34.08788877,-118.33859070000001,Entire home/apt,140,3,0,,,275,6829,21.0
12031,12954637,Calm and quaint with a breeze!,2853709,Tawnee,Highland Park,,34.12620833,-118.1821621,Entire home/apt,140,4,2,10/7/2016,0.24,306,12031,3.0
17909,13982024,Ridgeley Pool House,3480620,Zach,Mid-Wilshire,,34.05026125,-118.35447669999999,Entire home/apt,140,7,1,8/26/2016,0.12,303,17909,2.0
19317,12435812,Family or Couple's Getaway,48970822,Hazel,Palms,,34.02063109,-118.4164705,Entire home/apt,140,2,5,1/2/2017,0.42,22,19317,1.0
1914,13280547,"Beautiful, Bright & Spacious Studio Apartment",70958548,Daniel,Beverly Grove,,34.08539351,-118.3674723,Entire home/apt,140,2,33,4/30/2017,3.07,132,1914,4.0
20798,15450247,"Charming 2 bedrooms house 交通方便,风格独特",87756065,Connie,Rosemead,,34.06307978,-118.0810148,Entire home/apt,140,1,5,3/14/2017,1.61,334,20798,1.0
20007,7322189,Cute vintage 1920s house,1017354,Adrian,Pasadena,,34.14689801,-118.1137244,Entire home/apt,140,1,77,3/27/2017,3.53,78,20007,3.0
22408,1995488,Santa Monica Studio,8293098,Marina,Santa Monica,,34.03680714,-118.4899466,Entire home/apt,140,4,50,4/24/2017,1.22,271,22408,3.0
30606,13156197,1/1 Walk to UCLA! Westwood Vacation Home w Parking,47591846,Grandpre Hospitality,Westwood,,34.06477138,-118.45184170000002,Entire home/apt,140,2,39,5/1/2017,4.13,117,30606,3.0
9207,14887791,Casablanca Hide away in Echo Park,78804,Sophie,Echo Park,,34.08128763,-118.2564631,Entire home/apt,140,3,7,3/16/2017,1.54,107,9207,6.0
26776,16814359,Venice 5 min walk to beach!!!,59759209,Jane,Venice,,33.9833257,-118.463705,Private room,140,1,13,4/11/2017,4.43,93,26776,21.0
11536,4157821,Private Room in Hollywood Hills!,14945824,Maria,Hollywood Hills,,34.12312143,-118.34816380000001,Private room,140,1,22,10/8/2016,0.72,306,11536,3.0
22401,13726985,Brand New Spacious Luxury 2 -Bed Apt!,72378243,Adam,Santa Monica,,34.01771217,-118.4790331,Entire home/apt,140,7,10,10/16/2016,0.99,336,22401,9.0
22962,2977386,OCEAN VIEW APT IN VENICE,4517637,Sam,Santa Monica,,33.99866169,-118.4814309,Entire home/apt,140,31,64,3/21/2017,1.87,249,22962,2.0
10314,16162014,"CHARMING LA 2BR GUESTHOUSE, Sleeps 6, Northridge",7391588,Marissa,Northridge,,34.24665379,-118.56155459999998,Entire home/apt,140,1,4,2/19/2017,0.78,279,10314,8.0
9082,16869914,2 Bedroom Midcentury Oasis with Views,107291998,Sadie,Echo Park,,34.09632769,-118.2504675,Entire home/apt,140,1,11,4/24/2017,4.52,170,9082,2.0
26774,15440,Venice Beach Walkstreet Guesthouse,60473,Maddy,Venice,,33.99359486,-118.46049099999999,Entire home/apt,140,2,505,4/27/2017,5.68,275,26774,1.0
23442,15647398,Charming 2 Bedroom Resort,6727787,Mikey,Sherman Oaks,,34.16580738,-118.4436213,Entire home/apt,140,2,1,3/6/2017,0.51,43,23442,19.0
26628,18193686,Appleton way Private Guest House with its own yard,106206251,Nate,Venice,,34.00470811,-118.4546805,Entire home/apt,140,2,1,4/20/2017,1.0,141,26628,1.0
20867,4861432,Charming 2 Bedroom Mid Century Style Apartment,4981837,Jeff & Shannon,Sawtelle,,34.04211472,-118.46534950000002,Entire home/apt,140,2,81,4/22/2017,2.83,268,20867,12.0
2523,6694374,big bright beautiful beverly hills,7495694,Megan,Beverly Hills,,34.06836838,-118.38815430000001,Entire home/apt,140,28,9,7/29/2016,0.4,0,2523,1.0
27216,15058914,Artistic Beach Bungalow w/ yard,13223821,Ingmar And Meg,Venice,,33.98578964,-118.46821920000001,Entire home/apt,140,2,32,4/25/2017,4.4,93,27216,3.0
14783,3457187,"Mar Vista's 2 Bedroom, 1 Bathroom Summer Getaway.",16245779,Jered,Mar Vista,,34.00879132,-118.42881909999998,Entire home/apt,140,2,9,7/31/2016,0.27,0,14783,1.0
11496,7859095,Historic Hollywood Bungalow Suite,41418597,Cherie,Hollywood Hills,,34.1102839,-118.3186822,Entire home/apt,140,4,48,4/23/2017,2.43,68,11496,1.0
15333,15330302,Condo in the Arts Dist near Downtown Long Beach,31815228,Angel,Long Beach,,33.77549326,-118.1842989,Entire home/apt,140,2,5,4/8/2017,0.8,277,15333,2.0
5269,17001661,BEST LOCATION HOLLYWOOD:2 BDRM+Patio/LoungePARKING,4694107,Luly,Hollywood,,34.10014797,-118.34276090000002,Private room,140,1,0,,,109,5269,4.0
26048,10681742,Spa retreat in modern guest house,8593313,Alex & Rafael,Valley Glen,,34.18050927,-118.39775230000001,Entire home/apt,140,2,46,4/21/2017,3.45,331,26048,4.0
5888,1570117,The best 2 BDR in Hollywood  #101,8258320,Keller,Hollywood,,34.08871117,-118.3367301,Entire home/apt,140,3,123,2/5/2017,2.85,282,5888,21.0
23023,16011513,Modern & centrally located bedroom + priv bathroom,16355182,Eva,Santa Monica,,34.0165971,-118.48951129999999,Private room,140,1,6,2/22/2017,1.27,167,23023,7.0
27959,7875521,Venice 1 Bed 1 Bath 1/2 Block to Beach!,13867641,Michael,Venice,,33.99137918,-118.47646950000001,Entire home/apt,140,2,4,9/18/2016,0.19,0,27959,1.0
2690,7939738,Private Suite in Beverly Hills,35661676,Cathrine,Beverly Crest,,34.12834917,-118.43548529999998,Private room,140,2,36,2/5/2017,1.78,365,2690,1.0
19161,853145, GUEST HOUSE  Santa Monica Canyon,4454308,Audrey,Pacific Palisades,,34.03221499,-118.51343290000001,Entire home/apt,140,5,32,3/29/2017,0.62,343,19161,2.0
3937,9150395,Culver Arts District Oasis+ Terrace,238553,Ryan And Jennifer,Culver City,,34.02638171,-118.3906093,Entire home/apt,140,7,47,4/8/2017,2.74,54,3937,2.0
28895,10089999,1  luxury bedroom to rent,2315125,Elena,West Los Angeles,,34.04609075,-118.4417875,Private room,140,3,0,,,0,28895,2.0
19256,13798859,Beautiful Boho Modern Home,6549537,Nadine,Palms,,34.02828566,-118.4253169,Entire home/apt,140,1,0,,,0,19256,1.0
1839,14284886,My beautiful one bedroom apartment while I am away,87183453,Olga,Beverly Grove,,34.06411051,-118.3670248,Entire home/apt,140,5,2,11/29/2016,0.23,242,1839,1.0
5200,15346499,Cat Haven,85563380,Michelle,Hollywood,,34.10116541,-118.31890940000001,Entire home/apt,140,1,0,,,94,5200,3.0
25272,13640771,五房豪宅 三千多尺 位天普市,79139859,Huang,Temple City,,34.11250869,-118.07525659999999,Private room,140,2,24,3/25/2017,2.32,159,25272,1.0
29056,17207920,Bonita Room,7656423,Cristina,West Hollywood,,34.08747411,-118.35543030000001,Private room,140,1,2,2/26/2017,0.83,71,29056,1.0
28877,1221452,2 Bedroom apt in Westwood,6000295,Martin,West Los Angeles,,34.04811681,-118.43483329999998,Entire home/apt,140,1,11,6/24/2015,0.24,31,28877,1.0
28871,17813607,Charming and peaceful Westside Home.,105762320,Robert,West Los Angeles,,34.04851913,-118.4312588,Private room,140,2,4,5/2/2017,4.0,140,28871,1.0
5721,7547631,Hollywood Hotspot VII,13284034,Timothy,Hollywood,,34.09688105,-118.3298848,Entire home/apt,140,1,11,2/25/2017,0.51,365,5721,9.0
15834,8487910,Gorgeous Moroccan Style Penthouse,3817898,Suzi,Long Beach,,33.76834006,-118.1875681,Entire home/apt,140,1,70,5/1/2017,3.57,349,15834,16.0
67,16884487,Allisons' Wonderland!,112599938,Allison,Agoura Hills,,34.14775749,-118.76977340000002,Private room,140,1,0,,,363,67,1.0
29890,9714233,Downtown LA Stylish Apartments,50149688,Grace And Beatrice,Westlake,,34.05224613,-118.2632493,Entire home/apt,140,1,4,4/2/2016,0.27,365,29890,1.0
20035,17475316,Charming Room near Pasadena Hotspots,66810401,Mercedes,Pasadena,,34.14978125,-118.1633193,Private room,140,1,0,,,72,20035,1.0
550,7389360,Christmas Tree Ln-Old Town adjacent,7271092,Natasha,Altadena,,34.18246198,-118.1408101,Entire home/apt,140,3,1,8/13/2015,0.05,0,550,2.0
9025,8690430,Apartment 5 minutes from DTLA & Dodger Stadium,43721915,Jonni,Echo Park,,34.06861308,-118.24645520000001,Entire home/apt,140,2,2,11/15/2015,0.11,65,9025,2.0
8119,15098476,Modern Treetop Hideaway,2642276,Cat&Robbie,East Hollywood,,34.07651117,-118.3070543,Entire home/apt,140,1,7,2/18/2017,0.95,151,8119,2.0
4594,13880685,Spacious Work / Live Arts District Loft,21475105,Vitaliy,Downtown,,34.030663,-118.22928370000001,Entire home/apt,140,2,4,1/2/2017,0.52,0,4594,1.0
14883,13432289,Light and Airy Studio Apartment near the Ocean,33618444,Jessica,Mar Vista,,34.01041501,-118.44730430000001,Entire home/apt,140,2,38,4/22/2017,3.58,103,14883,1.0
667,17589714,Quiet neighborhood  Arcadia SRF !,119500986,Jinyan,Arcadia,,34.1178109,-118.0232524,Entire home/apt,140,1,5,4/21/2017,3.49,346,667,1.0
26754,1008076,Venice beach studio: steps to beach,3691177,Bridget,Venice,,33.98719541,-118.47238700000001,Entire home/apt,140,3,37,3/23/2017,0.76,357,26754,3.0
27408,13600137,"Venice Bungalow, Abbot Kinney/Beach",25400403,Brian,Venice,,33.9902543,-118.471392,Entire home/apt,140,2,2,7/3/2016,0.2,364,27408,1.0
13492,11396267,Room Available Near LAX,59799245,Trey,Inglewood,,33.94600415,-118.35020970000001,Private room,140,1,0,,,365,13492,8.0
28887,10143116,"Beautiful bedroom , With Parking ,",2315125,Elena,West Los Angeles,,34.04593703,-118.4422615,Private room,140,3,0,,,83,28887,2.0
29253,18269836,5* Trendy Apartment in the heart of SUNSET STRIP,114083686,Saint Honore,West Hollywood,,34.08640688,-118.3892007,Private room,140,1,0,,,0,29253,5.0
25188,16002834,4 Bedrooms & 2.5 Bath House,51592449,Agnes,Temple City,,34.10043168,-118.05094340000001,Entire home/apt,140,2,17,4/30/2017,3.27,51,25188,1.0
5666,3984487,HOLLYWOOD HILLS SINGLE APARTMENT,17492244,Javier Velazco &,Hollywood,,34.10106769,-118.354548,Entire home/apt,140,1,15,3/27/2016,0.5,354,5666,3.0
10060,15055709,fully furnished apartment in Glendale/free wifi,80720775,Sogol,Glendale,,34.16920969,-118.28857749999999,Entire home/apt,140,1,23,4/14/2017,3.03,267,10060,27.0
2290,15701944,Peaceful apartment right next to Rodeo dr.,101389317,Paloma B.,Beverly Hills,,34.0655835,-118.3983249,Entire home/apt,140,3,4,4/26/2017,0.76,364,2290,1.0
29318,1944545,Amazing apartment Beverly Hills adj,91136,Debbie,West Hollywood,,34.07662301,-118.38656529999999,Entire home/apt,140,3,69,4/21/2017,1.68,309,29318,12.0
26687,3053705,STEPS TO SAND Venice Bch JUNE 8-17,5928429,B,Venice,,33.97642429,-118.4627212,Entire home/apt,140,4,1,6/16/2014,0.03,0,26687,1.0
15272,15790468,Carroll Park Craftsman just off Retro Row...,44554663,Cera,Long Beach,,33.77162289,-118.16402830000001,Entire home/apt,140,2,7,4/9/2017,1.39,96,15272,1.0
28596,5993121,Spacious 2Bdrm with private parking,30323809,Anee,Westchester,,33.95537785,-118.4162265,Entire home/apt,140,1,0,,,0,28596,1.0
27413,1213127,Hip Tree-Top Spacious Venice Loft!,4983491,Cynthia & Gustavo,Venice,,34.00096608,-118.450349,Entire home/apt,140,2,22,4/10/2017,0.48,356,27413,1.0
23522,17154842,Charming 2 Bedroom Resort,11907135,Mehrdad,Sherman Oaks,,34.16535321,-118.44214009999999,Entire home/apt,140,2,1,2/15/2017,0.38,14,23522,15.0
16874,16314051,Luxury 2-bedroom House Culver City Arts District,46251134,Daniel,Mid-City,,34.03230225,-118.37975759999999,Entire home/apt,140,1,2,4/25/2017,2.0,333,16874,1.0
8958,5756528,Perched tree house atop echo park,5506440,Pauline,Echo Park,,34.08836155,-118.2476741,Entire home/apt,140,1,13,12/27/2015,0.56,21,8958,1.0
28063,15998351,Venice Beach Cottage Loft w/ Private Backyard,7978870,Andrew,Venice,,33.97923474,-118.46439620000001,Entire home/apt,140,3,16,4/11/2017,3.14,93,28063,10.0
6867,15672990,Classy & Vibrant Hollywood getaway!,101135841,Elle,Hollywood,,34.10070114,-118.34432279999999,Entire home/apt,140,1,21,4/16/2017,6.49,120,6867,3.0
3040,15651508,Amazing Master Bedroom in Brentwood,181427,Kiki,Brentwood,,34.05184193,-118.46682879999999,Private room,140,1,0,,,364,3040,2.0
24774,3782958,Secluded hip cool guesthouse ,19411220,Lisa,Studio City,,34.15306632,-118.4115321,Entire home/apt,140,5,11,8/24/2015,0.34,1,24774,3.0
2309,2825914,Beverly Hills Apt,8065551,Jonathan,Beverly Hills,,34.06725315,-118.3755855,Entire home/apt,140,2,0,,,89,2309,1.0
23598,8612332,A Hidden Sanctuary in Sherman Oaks,17301539,Lisa,Sherman Oaks,,34.14581752,-118.44517809999999,Private room,140,2,2,2/10/2017,0.25,178,23598,1.0
25530,9052584,contemporary loft/ bedroom suite,47231259,Felice,Topanga,,34.11715332,-118.5923269,Private room,140,1,3,8/14/2016,0.22,365,25530,1.0
5555,15274999,AMAZING HOLLYWOOD EXPERIENCE. Best of both worlds!,17529632,Marcus,Hollywood,,34.10165344,-118.34802069999999,Entire home/apt,140,1,8,4/1/2017,2.29,53,5555,1.0
29813,5112456,New York style single. Roof views!,26414801,Joseph,West Hollywood,,34.0914367,-118.34552820000002,Entire home/apt,140,3,0,,,87,29813,1.0
7774,7621465,Eagle Rock back house mini spa!,8713925,Cynthia,Eagle Rock,,34.14706458,-118.20121019999999,Entire home/apt,140,3,36,4/10/2017,1.7,307,7774,5.0
5539,17735801,BEAUTIFUL HOLLYWOOD LOFT,44789212,Alexander,Hollywood,,34.09932249,-118.34258909999998,Entire home/apt,140,2,5,4/30/2017,3.26,162,5539,1.0
11740,12854744,Modern apartment in Hollywood,60414489,Susan,Hollywood Hills,,34.10535363,-118.32339740000002,Entire home/apt,140,3,17,3/14/2017,1.4,181,11740,4.0
14448,9067399,1-bedroom apartment by the beach,47285184,Tanya,Marina del Rey,,33.98197927,-118.46046570000001,Entire home/apt,140,1,10,12/27/2016,0.61,13,14448,1.0
14385,7282013,Spacious Los Feliz 1 bedroom - parking and patio,20583486,Parris,Los Feliz,,34.10945976,-118.29123349999999,Entire home/apt,140,4,26,12/22/2016,1.28,316,14385,3.0
17869,12136852,Perfect Location! Big Master/Ensuite KingSize Bed,65149660,Efkan,Mid-Wilshire,,34.06708439,-118.3486004,Private room,140,3,4,6/5/2016,0.31,365,17869,2.0
6778,14167703,LUXURY home-HOLLYWOOD-Garage parking-PET OK,78036636,Mary,Hollywood,,34.10074957,-118.32208090000002,Entire home/apt,140,20,6,3/13/2017,0.69,333,6778,1.0
11692,5846646,"Sunlit, Cozy Hollywood 1BD with Parking",5265775,Alison,Hollywood Hills,,34.10555491,-118.3307258,Entire home/apt,140,3,0,,,0,11692,1.0
17234,15666309,"Cozy Tuscan style house, CENTRALLY LOCATED",16757644,Debbie,Mid-City,,34.03856956,-118.3808331,Entire home/apt,140,10,5,12/22/2016,0.81,0,17234,1.0
22455,16570249,Luxury Guest House in the Santa Monica (Licensed),98315858,Linda,Santa Monica,,34.02233389,-118.4575682,Entire home/apt,140,2,4,4/26/2017,4.0,81,22455,1.0
27442,4226680,Venice Bungalow close to beach,18589748,Michele,Venice,,33.98547858,-118.4665384,Entire home/apt,140,1,0,,,87,27442,1.0
29581,4280354,Amazing modern APT off Sunset Blvd!,22223246,Jonathan,West Hollywood,,34.09647743,-118.36887150000001,Entire home/apt,141,1,67,4/29/2017,2.38,82,29581,1.0
21147,14189988,"Penthouse Apartment (Santa Monica, Westwood, )",15897862,Pollin,Sawtelle,,34.04702661,-118.4597821,Entire home/apt,141,1,13,4/9/2017,1.44,362,21147,3.0
27476,18180473,1 BR-Heart of Venice-By the Beach,6081439,Rich,Venice,,33.98248365,-118.4695027,Entire home/apt,141,2,2,4/29/2017,2.0,361,27476,1.0
7024,15861653,"Hip in the Heart of Hollywood, 2 Beds w/ parking!",91677048,Naghmeh,Hollywood,,34.09791718,-118.34579620000001,Entire home/apt,141,1,10,4/16/2017,1.81,89,7024,3.0
26548,14919369,Epic Spot at Famous Muscle Beach! Parking Included,8361241,Anthony,Venice,,33.98644462,-118.4734136,Entire home/apt,141,1,12,4/18/2017,1.75,81,26548,1.0
29642,4530773,Hlywd GEM +NEW+3 BEDS+WiFi+TV+A/C,1511369,D. Marilyn,West Hollywood,,34.09363852,-118.3555785,Entire home/apt,141,30,19,10/10/2016,0.68,274,29642,10.0
2082,1606248,~Weho-LA Hotspot Guestunit 1bed/1bath/1car/1patio~,6225275,Katie,Beverly Grove,,34.07126019,-118.36934529999999,Entire home/apt,141,3,29,3/25/2017,1.31,82,2082,3.0
30780,8534476,Lovely Studio near Bev.Hills & UCLA,44933618,Christie,Westwood,,34.06607627,-118.4422773,Entire home/apt,141,2,53,4/15/2017,2.73,69,30780,1.0
8841,4044277,"Hālau, Echo Park quiet & bright apt",2555028,Julie,Echo Park,,34.08294547,-118.26139950000001,Entire home/apt,141,2,103,4/11/2017,3.61,256,8841,1.0
19836,16491212,Beautiful Apartment in Downtown Pasadena,18530088,Amalia,Pasadena,,34.14466818,-118.1440305,Entire home/apt,141,1,3,4/23/2017,1.5,365,19836,4.0
30783,15612032,2b/2b Westwood/UCLA,68172167,Christopher,Westwood,,34.05447367,-118.4413088,Entire home/apt,141,2,4,3/24/2017,0.66,310,30783,15.0
5684,14935527,HOLLYWOOD PENTHOUSE BEST LOCATION/VIEWS/REVIEWS,19351387,Derek,Hollywood,,34.09909101,-118.3440277,Entire home/apt,141,1,22,4/25/2017,3.22,175,5684,1.0
6688,14983474,inspiring 1 bedroom private parking and garden!,12807196,Sean,Hollywood,,34.09945844,-118.3605945,Entire home/apt,141,1,7,3/17/2017,0.9,349,6688,3.0
2137,11084142,Private bright 2 bedroom near Grove,10923266,Tyler,Beverly Grove,,34.07051674,-118.36853070000001,Entire home/apt,141,2,5,5/31/2016,0.42,0,2137,1.0
4184,17423971,Downtown L.A. charming loft,61510040,Drew,Downtown,,34.04573435,-118.2515275,Entire home/apt,141,1,10,4/24/2017,5.0,159,4184,1.0
7202,2192641,"Del Rey Suite, California",11181341,Karim,Del Rey,,33.99033781,-118.42723970000002,Entire home/apt,141,2,68,4/21/2017,1.81,249,7202,1.0
27870,10107386,Peaceful Venice Beach Bungalow,7745681,Andrea,Venice,,33.99377429,-118.4493431,Entire home/apt,141,3,25,2/24/2017,2.11,47,27870,1.0
2554,17175359,BEST VALUE AND LOCATION!!! WEST LA BEV HILLS WEHO,115523006,Spencer,Beverly Hills,,34.06881553,-118.38476010000001,Entire home/apt,142,2,5,4/23/2017,1.88,30,2554,3.0
2256,7718421,Spacious & Comfy Apt -BEST location,35256155,Veronique,Beverly Hills,,34.07399563,-118.3998153,Entire home/apt,142,1,56,3/28/2017,2.68,278,2256,3.0
27892,3946194,PRIVATE GARDEN PATIO!   ~~30 second walk to sand~~,14293161,Adrian,Venice,,33.98959284,-118.4744932,Entire home/apt,142,4,61,4/12/2017,1.96,319,27892,6.0
28191,4917508,Amazing and Gigantic 2+1 Loft in Venice-P2400-3,25326961,Alba & Mike,Venice,,33.98421986,-118.4687899,Entire home/apt,142,30,29,4/29/2017,1.1,268,28191,20.0
3781,18277135,Hip and Trendy! 1 bd DTLA,40740211,Life-Of,Chinatown,,34.06244874,-118.2370676,Entire home/apt,142,1,0,,,355,3781,9.0
30410,15915646,"Elegant Studio near UCLA, hardwood, open floorplan",67990048,Milica,Westwood,,34.06959013,-118.4498398,Entire home/apt,142,1,5,2/12/2017,1.1,339,30410,27.0
19624,15373352,"Penthouse Paradise (1bd, 1bth, w/loft)",84971162,Christian,Pico-Robertson,,34.05387863,-118.4050008,Entire home/apt,142,2,0,,,222,19624,1.0
7056,9176233,Secured 1 Br Loft with Roof Top Pool and Parking,18676358,Russell,Hollywood,,34.10219923,-118.3536162,Entire home/apt,142,1,32,4/15/2017,1.97,358,7056,1.0
25308,10746762,Cozy 2BD/2BA - Close to Universal!,4523411,Annalise And Nate,Toluca Lake,,34.15348063,-118.36422569999999,Entire home/apt,142,1,45,4/13/2017,3.39,7,25308,5.0
29421,6202091,Guest Suite-Heart of West Hollywood,32163988,Ron,West Hollywood,,34.087228499999995,-118.381596,Private room,142,1,182,5/2/2017,7.49,171,29421,2.0
25881,14869306,Perfect Location to Experience LA,2163876,Mako,University Park,,34.03363295,-118.28787,Entire home/apt,142,1,18,4/20/2017,2.24,288,25881,3.0
2187,7073888,AMAZING CLEAN MODERN NEW LOFT3,20670114,Sarah,Beverly Hills,,34.06586141,-118.3739477,Entire home/apt,142,2,63,4/30/2017,2.81,336,2187,5.0
15389,17749699,VINTAGE 1930s Mediteranian Apt. (NOT a party SPOT),4200849,Douglas,Long Beach,,33.77852647,-118.14592579999999,Entire home/apt,142,5,2,4/6/2017,1.5,17,15389,2.0
1315,3010416,"Playa Del Rey Condo, walk to beach - May 2017",15341437,Shelley,Playa del Rey,,33.95516657,-118.4360504,Entire home/apt,142,14,24,4/1/2017,0.69,211,1315,3.0
3826,9886729,Culver City Arts District 2 Bedroom,238553,Ryan And Jennifer,Culver City,,34.02376745,-118.3915415,Entire home/apt,142,7,16,1/24/2017,0.98,15,3826,2.0
14058,13607228,"Relaxing, beautiful abode in Silverlake/ Los Feliz",12368264,Ashleigh,Los Feliz,,34.11368099,-118.26903349999999,Entire home/apt,142,1,0,,,0,14058,1.0
6677,6884891,Stylish 1 Bedroom in Hollywood,15735406,Patrick,Hollywood,,34.09611913,-118.35102659999998,Entire home/apt,142,2,65,3/14/2017,2.92,214,6677,9.0
5884,15398380,Bright & Charming Hollywood Condo,75078161,Catherine,Hollywood,,34.08596258,-118.3361222,Entire home/apt,142,4,5,2/5/2017,0.88,9,5884,3.0
21885,16191009,2 Bedroom Townhouse,6727787,Mikey,Van Nuys,,34.19490125,-118.4534885,Entire home/apt,142,2,3,4/23/2017,1.96,315,21885,19.0
13898,7970442,Spacious POOL HOUSE + Breakfast,42058284,Andy,Lake Balboa,,34.20363966,-118.5143784,Entire home/apt,142,4,42,4/26/2017,2.36,308,13898,2.0
14761,17498278,++SPECTACULARLY RESTORED HISTORIC L.A HOME!++,31533086,Ben,Lincoln Heights,,34.07923918,-118.2127251,Entire home/apt,142,1,8,4/12/2017,5.0,148,14761,26.0
20982,13093970,STUDIO IN BARRINGTON PLAZA,68172167,Christopher,Sawtelle,,34.04815494,-118.4608305,Entire home/apt,143,2,1,3/24/2017,0.73,341,20982,15.0
6897,13533471,W. Hollwood Walk of Fame - Entire New Flat,107275,Janice,Hollywood,,34.09872788,-118.34465209999999,Entire home/apt,143,1,38,4/17/2017,3.77,328,6897,8.0
7588,16052519,The House on the Hill - Entire House,29959288,Zarathustra,Elysian Park,,34.07703375,-118.2326381,Entire home/apt,143,1,5,3/31/2017,1.22,364,7588,2.0
24488,13358375,Tee's place,75771016,Robert,South Park,,33.99860126,-118.2631389,Entire home/apt,143,1,53,5/1/2017,5.0,23,24488,1.0
29121,15096276,Sun-drenched WeHo 2 bed/1bath with Parking Space,66895409,Andy,West Hollywood,,34.09046943,-118.35727299999999,Entire home/apt,143,3,27,4/29/2017,4.24,86,29121,4.0
19634,16159058,Modern Spacious Apt with Backyard,8056478,Dani,Pico-Robertson,,34.05290645,-118.38605190000001,Entire home/apt,143,3,8,4/26/2017,1.88,15,19634,1.0
17717,7697125,"Spacious, bright and airy w/ Patio",40427007,Viviana,Mid-Wilshire,,34.05674909,-118.34579509999999,Entire home/apt,143,2,7,4/13/2017,0.35,86,17717,1.0
11184,1593753,Hollywood Hills Private Bedroom/BA,8500539,Kristin,Hollywood Hills,,34.10578108,-118.34473490000002,Private room,143,1,0,,,365,11184,1.0
5007,2431838,Artsy Downtown Loft,12429171,Anna,Downtown,,34.04893706,-118.24963249999999,Entire home/apt,143,2,45,4/26/2017,1.18,223,5007,2.0
23868,14281055,"1927, Rustic, Artist/Musician Tree House/Glamping",84916133,Hope,Silver Lake,,34.09542004,-118.2594399,Entire home/apt,143,1,2,11/28/2016,0.34,365,23868,3.0
11267,16071519,"Lake Hollywood Bungalow private deck, hiking trail",59346676,James,Hollywood Hills,,34.11789464,-118.327707,Entire home/apt,143,2,4,3/28/2017,1.13,69,11267,4.0
20375,18472221,Luxury design home,128118389,Lauren,Rancho Park,,34.03348002,-118.41988909999998,Entire home/apt,143,5,0,,,365,20375,1.0
