,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
21133,16028565,Private Room-Central Location&3 miles to the beach,13606885,Alice,Sawtelle,,34.04541988,-118.4618932,Private room,70,1,1,11/25/2016,0.19,76,21133,1.0
2975,17306825,"Sunny Brentwood Apt, Close To UCLA",5483083,Matthew,Brentwood,,34.05128401,-118.46114270000001,Private room,70,1,1,2/22/2017,0.42,150,2975,1.0
5944,1240919,MY HOLLYWOOD SPACE RENTALS 2,2622454,Mary,Hollywood,,34.10125912,-118.32828799999999,Private room,70,1,302,5/2/2017,6.43,265,5944,10.0
18159,13978113,huge private bedroom with bathroom,83376547,Margerit,North Hills,,34.23634834,-118.48890459999998,Private room,70,1,1,8/20/2016,0.12,89,18159,2.0
747,14202325,亚卡迪亚豪华泳池别墅超高性价比卧室,84784156,Ye,Arcadia,,34.12217074,-118.0549529,Private room,70,1,3,8/13/2016,0.32,241,747,2.0
25606,7652443,South Torrance close to beach,40159724,Maren,Torrance,,33.79654319,-118.3458304,Private room,70,2,8,7/29/2016,0.47,244,25606,1.0
14764,5581820,Modern Loft With Gorgeous Views,14711333,Rain,Lincoln Heights,,34.07083956,-118.20248799999999,Private room,70,1,157,4/29/2017,5.98,303,14764,2.0
125,17811587,COZY STUDIO IN THE HEART OF THE CITY,44308412,Leah & Eliezer,Arlington Heights,,34.03650376,-118.3274097,Entire home/apt,70,1,0,,,56,125,1.0
30751,18431338,Luxury private bedroom&bathroom in the heart of LA,30458607,Aurore,Westwood,,34.05927617,-118.4406858,Private room,70,6,0,,,154,30751,1.0
24937,3677042,Furnished Smal Room in Apt. Share,18676225,Lawrence,Studio City,,34.15147032,-118.4087457,Private room,70,1,0,,,0,24937,1.0
18435,15758857,Newly Remodeled Apartment,67686368,Remon,North Hollywood,,34.19614328,-118.39798290000002,Entire home/apt,70,2,27,5/2/2017,4.48,226,18435,1.0
14974,15451844,The Wild Garden Dwell,94855333,Cozi,Mar Vista,,34.01819123,-118.4345642,Private room,70,2,1,11/21/2016,0.18,354,14974,5.0
6169,8068779,"Cute, Sexy Hollywood apt on Sunset!",10590348,Deanna,Hollywood,,34.09923944,-118.3511519,Entire home/apt,70,7,0,,,0,6169,1.0
6512,18435143,Cutie room minutes from Hollywood Walk of Fame,127774098,Universal,Hollywood,,34.09979113,-118.3429118,Shared room,70,1,0,,,365,6512,1.0
17355,7623280,Zen Fancy Room in Beverly Hills,39989564,Kayla,Mid-Wilshire,,34.06798281,-118.34952320000001,Private room,70,1,24,1/27/2017,1.13,283,17355,1.0
9175,17704293,Stylish room in heart of Echo Park!,88796383,Jesus,Echo Park,,34.06538905,-118.2585088,Private room,70,1,0,,,365,9175,1.0
12778,12257105,Vintage 1947 Ramona Motel Studio - Double Room #18,65991674,LA Ramona,Jefferson Park,,34.02696309,-118.33028600000002,Entire home/apt,70,1,9,2/6/2017,0.77,185,12778,10.0
29640,9395119,Clean and cozy place to stay...,44051747,Chef,West Hollywood,,34.09288654,-118.3494472,Private room,70,3,0,,,365,29640,1.0
8592,13209180,"Bright, cozy room in West Hollywood",17132566,Aldo,Fairfax,,34.08029019,-118.3576322,Private room,70,2,0,,,0,8592,1.0
20154,16334479,Garden Guest Suite in Pasadena with Private Entry,25131472,Elena,Pasadena,,34.15278585,-118.0839212,Entire home/apt,70,2,12,3/31/2017,2.81,59,20154,1.0
17341,16394149,Beautiful Room w/Private Bath in Prime LA,107394890,Ellen,Mid-Wilshire,,34.06769002,-118.35126090000001,Private room,70,1,34,4/19/2017,7.45,33,17341,4.0
18442,6845430,Private Bedroom in North Hollywood,3652324,Jasmine,North Hollywood,,34.15706878,-118.37366090000002,Private room,70,1,0,,,0,18442,1.0
22131,7955336,RelaxBeachPad mostly 20day min,8763731,Caroline,San Pedro,,33.70805818,-118.285327,Entire home/apt,70,20,20,3/16/2017,1.95,298,22131,7.0
28987,11531107,Private Bed/Bathroom in Cute House!,29601135,Erika,West Hollywood,,34.092639500000004,-118.34392120000001,Private room,70,1,36,2/19/2017,2.67,306,28987,1.0
24135,9807188,Huge & Sunny Silverlake Nest,50524038,Marc,Silver Lake,,34.0793816,-118.27352409999999,Private room,70,7,0,,,0,24135,1.0
2567,14748244,Los Angeles.Bedroom in BeverlyHills,64381295,Moris,Beverly Hills,,34.06616853,-118.3898365,Private room,70,15,10,1/31/2017,1.29,173,2567,2.0
23088,2494793,Cozy and Bright Private Room,10299428,Akiko,Santa Monica,,34.01848408,-118.472204,Private room,70,1,186,4/28/2017,6.5,295,23088,5.0
25453,5422368,The Quaint Cabin,3004192,Fallon,Topanga,,34.09831159,-118.6151855,Entire home/apt,70,2,83,4/18/2017,3.13,351,25453,6.0
22083,11989532,Private master bedroom and bathroom,32783709,Linda,San Pedro,,33.74193361,-118.31667979999999,Private room,70,2,0,,,360,22083,1.0
12728,254837,Sunny Room Near to USC & Downtown,952446,James,Jefferson Park,,34.03297782,-118.3151131,Private room,70,4,20,3/27/2017,0.3,33,12728,5.0
17047,13137179,Relaxing Creative Space,29658131,Derrick,Mid-City,,34.04217232,-118.35564879999998,Private room,70,1,0,,,89,17047,1.0
12727,254863,Corner Room Near USC & Downtown LA,952446,James,Jefferson Park,,34.03337672,-118.3169254,Private room,70,4,13,2/5/2017,0.2,155,12727,5.0
18380,13942175,Great cozy room in a luxury apartments,40891449,Soniq,North Hollywood,,34.16528472,-118.3706744,Private room,70,1,4,4/26/2017,1.6,178,18380,1.0
6485,8542648,Hollywood Blvd Artist Studio,23053574,Tyler,Hollywood,,34.10210985,-118.3116113,Entire home/apt,70,2,28,1/29/2017,1.47,123,6485,1.0
25086,5683045,Spacious room + in high-end home R4,13310949,Pepe,Tarzana,,34.13986936,-118.559001,Private room,70,1,8,1/17/2016,0.34,326,25086,4.0
17299,6955761,Large Studio w parking! In Heart of LA,229455,Aubyn,Mid-Wilshire,,34.06208704,-118.3547702,Entire home/apt,70,7,0,,,0,17299,1.0
19402,14239608,WestLA-Private Room&Bath-Next to CloverSchool,25919151,Hanyue (Hannah),Palms,,34.02463956,-118.41926940000002,Private room,70,1,0,,,365,19402,3.0
1465,1124252,Bev Hills Cabin 15 min Beach & DT!,2514550,David,Beverlywood,,34.03991093,-118.3882418,Entire home/apt,70,1,217,4/24/2017,4.58,274,1465,1.0
7325,17257347,Private Room in Artistic Oasis near Venice and LAX,9171,Sanni,Del Rey,,33.98678069,-118.4329731,Private room,70,2,0,,,72,7325,7.0
6327,16349810,One private bedroom in Hollywood,34660629,Kelly,Hollywood,,34.09804224,-118.3423868,Private room,70,1,4,2/4/2017,0.91,122,6327,2.0
11922,13956825,Charming hilltop bungalow w/ views,2153939,Carla,Highland Park,,34.12250352,-118.18629009999998,Entire home/apt,70,1,3,4/23/2017,1.22,9,11922,1.0
9188,13239688,Cute Echo Park Bedroom in Craftsman House,31236089,Dulce,Echo Park,,34.08107484,-118.26050249999999,Private room,70,2,17,4/27/2017,1.6,346,9188,1.0
24581,7699859,Quite Whittier home /RV Park,40446255,Tom,South Whittier,,33.93794849,-118.0251253,Private room,70,2,0,,,364,24581,1.0
21710,5413254,Downtown San Dimas private room,28056561,Rongxiang,San Dimas,,34.10363953,-117.7956548,Private room,70,1,1,6/3/2015,0.04,0,21710,1.0
763,18083618,Comfortable and quite room in Arcadia 阿凯迪亚舒适安静套房,51656337,Boyi 柏,Arcadia,,34.10873655,-118.04000249999999,Private room,70,1,5,4/29/2017,5.0,81,763,1.0
29,9167855,Quarto compartilhado Los Angeles,47714615,Bruna,Adams-Normandie,,34.02839683,-118.2961743,Shared room,70,1,0,,,0,29,1.0
28661,17880992,"Private Room by LAX, Venice & Beaches w/ Parking",45023906,Andrew,Westchester,,33.96531423,-118.4281878,Private room,70,1,7,4/24/2017,5.68,21,28661,2.0
18171,14449898,"ROOM AVAILABLE WEEKLY in nice house, North Hills",88994978,Anna,North Hills,,34.23213367,-118.4942737,Private room,70,7,0,,,365,18171,1.0
12104,16617972,Private Single with Kitchen and Bath,46739490,Mona,Historic South-Central,,34.02742315,-118.27027360000001,Private room,70,1,1,1/13/2017,0.27,122,12104,1.0
8034,7649066,Hollywood Hideaway,20372797,Derek,East Hollywood,,34.09806007,-118.3074166,Entire home/apt,70,1,18,3/26/2017,0.85,0,8034,2.0
8035,1356731,Double Room in Airy Los Feliz Apt.,1166992,Fo,East Hollywood,,34.09938491,-118.296145,Private room,70,1,32,8/30/2016,0.95,365,8035,1.0
22529,16666389,Santa Monica Charmer with Private yard,5165472,Eitan,Santa Monica,,34.02220528,-118.4740673,Private room,70,2,2,4/30/2017,1.18,171,22529,7.0
18690,17869087,Luxury1B1B at Atlantic Times Square,19101705,Rong Rong,Monterey Park,,34.06856151,-118.13362620000001,Private room,70,1,2,4/28/2017,1.82,90,18690,1.0
2039,2209038,Beverly Hills 3/Los Angeles/3rd str,11267640,Joelle,Beverly Grove,,34.07164352,-118.3665824,Private room,70,1,39,1/1/2017,1.01,351,2039,3.0
9387,14774856,Private cute 1bd apt calstate L.A hills w/balcony,38406093,Karla,El Sereno,,34.06337289,-118.1772739,Entire home/apt,70,1,30,4/25/2017,4.23,33,9387,2.0
20507,5175576,Private Bed & Bath,5634986,Amy,Redondo Beach,,33.85264854,-118.3859781,Private room,70,20,3,10/1/2015,0.12,151,20507,1.0
769,15042856,Arcadia獨立屋套房 獨立進出,20656605,Angel,Arcadia,,34.12673627,-118.0120459,Private room,70,1,0,,,87,769,1.0
18743,18165745,"BEST PRICE IN LOS ANGELES! BEST; ROOM,CLEAN,CHEAP",38520577,Mert,Monterey Park,,34.05961939,-118.1568847,Private room,70,1,0,,,362,18743,1.0
21898,13684570,A peaceful and cozy space in L.A.,27947073,Jojo,Van Nuys,,34.2013356,-118.45410940000001,Private room,70,1,2,10/31/2016,0.24,333,21898,1.0
11998,2055376,Private room with private bath,685411,Paul,Highland Park,,34.08905004,-118.2112412,Private room,70,5,9,12/28/2016,0.24,90,11998,3.0
4677,12232198,Co-Living DTLA in a Queen Pod,26860,Elvina,Downtown,,34.04869836,-118.23466029999999,Shared room,70,1,55,4/15/2017,4.25,70,4677,35.0
4048,3868503,2 miles from the ocean,19974441,Andrea,Culver City,,33.99428642,-118.43491759999999,Private room,70,2,66,4/20/2017,2.01,253,4048,1.0
2053,1586891,Guest Rm in cozy eclectic WEHO Home,8315578,Lisa + Cyrus,Beverly Grove,,34.07600365,-118.36721969999999,Private room,70,2,70,3/25/2017,3.07,127,2053,1.0
10625,1985445,Furnitured One bedroom Apt. 獨立一房公寓,190703,Jocelyn,Hacienda Heights,,33.99088701,-117.9361727,Entire home/apt,70,4,3,2/3/2017,0.27,296,10625,3.0
25283,13954407,House Privileges & Quiet Toluca Lake Neighborhood,46242970,Linda,Toluca Lake,,34.15974099,-118.35775770000001,Private room,70,2,0,,,30,25283,2.0
3020,14403547,Bright and Comfy Private Room in Brentwood !!!,3531894,Rares Michael,Brentwood,,34.05064541,-118.46798390000002,Private room,70,2,5,1/15/2017,0.66,337,3020,2.0
3648,17242168,Perfect place to stay in LA California,115269280,Jaime,Carson,,33.82080768,-118.2757575,Private room,70,1,11,4/30/2017,4.93,148,3648,1.0
14135,4258150,Beautiful 1 Bedrm Apt in Los Feliz,8187008,Michael,Los Feliz,,34.10354261,-118.29470790000002,Entire home/apt,70,18,2,4/6/2016,0.1,0,14135,1.0
29988,1144707,Lovely Studio Space in Los Angeles,6276586,Jillian,Westlake,,34.05870467,-118.2811632,Entire home/apt,70,2,63,4/9/2017,1.31,319,29988,1.0
12117,6690687,Serenity Living,32712364,Asa,Historic South-Central,,34.02667341,-118.2735097,Shared room,70,1,3,8/1/2015,0.13,364,12117,1.0
18684,17557877,Atlantic Times Square guess room,78130006,Cat,Monterey Park,,34.06729571,-118.1342803,Private room,70,1,1,3/26/2017,0.77,273,18684,9.0
7710,10366823,Spanish villa revival,4483456,Zare,Eagle Rock,,34.14210609,-118.2107511,Private room,70,30,0,,,365,7710,2.0
29043,13883706,"West Hollywood, Quiet but Close to the Action",82183591,0,West Hollywood,,34.09400487,-118.37108559999999,Private room,70,1,5,4/11/2017,0.69,120,29043,1.0
13938,11832306,"""UNK'S PLACE 2""",62604242,Peggy J,Leimert Park,,34.00943154,-118.3199338,Private room,70,1,15,4/18/2017,1.15,354,13938,2.0
13667,4343967,Los Angeles Best kept secret,227870,Myron,Larchmont,,34.08078388,-118.3167887,Entire home/apt,70,3,4,11/2/2015,0.13,306,13667,1.0
29300,7732975,WeHo,34008226,Luke,West Hollywood,,34.08844529,-118.3551676,Private room,70,2,22,8/31/2016,1.04,270,29300,1.0
6885,9052529,Private room in *hollywood*,47230641,Mabel,Hollywood,,34.09302336,-118.3165818,Private room,70,1,16,1/19/2017,1.26,305,6885,1.0
25330,17450064,Beautiful place in LA,118117384,Christina,Toluca Lake,,34.15038222,-118.3644139,Private room,70,1,4,4/9/2017,2.4,176,25330,1.0
2989,4411942,Large Room in Luxury Brentwood Apartment,20632890,Derek,Brentwood,,34.0500828,-118.46799850000001,Private room,70,2,20,4/17/2017,0.71,140,2989,2.0
15161,14091854,Great weather at Venice Beach Large Bdrm,82897267,Anastasia,Mar Vista,,34.00930347,-118.4478605,Private room,70,1,21,4/6/2017,2.58,176,15161,3.0
23430,17681277,Gem in the heart of Sherman Oaks,15696399,Charles,Sherman Oaks,,34.15451961,-118.45632909999999,Private room,70,1,3,4/27/2017,2.31,138,23430,1.0
1332,12952749,Playa del Rey House,6625498,Daniel,Playa del Rey,,33.95841171,-118.44072720000001,Shared room,70,1,0,,,0,1332,1.0
15467,14521700,Large room and bed near beach!,86633941,Jack,Long Beach,,33.77391548,-118.17073229999998,Private room,70,1,1,8/19/2016,0.12,364,15467,1.0
7830,11437528,"Sunny, Modern Silverlake Apartment",32305448,Erika,East Hollywood,,34.09039178,-118.2903155,Entire home/apt,70,3,6,5/23/2016,0.47,0,7830,1.0
21196,18505317,Real gem house in Santa Monica!,3152774,Ar,Sawtelle,,34.03608839,-118.4645148,Private room,70,1,0,,,84,21196,1.0
19196,11066281,Chill 1 Bedroom 1 Bath With Parking,48273200,John,Palms,,34.02530311,-118.4067669,Entire home/apt,70,1,2,3/21/2016,0.14,0,19196,1.0
20745,2547573,The Hidden Spot,13044882,The Hidden Spot,Reseda,,34.20631663,-118.5541764,Entire home/apt,70,2,108,4/19/2017,2.85,334,20745,1.0
14324,982327,Huge En Suite Room w Pool Los Feliz,4456013,Katherine,Los Feliz,,34.11354736,-118.2882634,Private room,70,1,24,3/18/2017,0.49,365,14324,1.0
10493,12326107,Affordable Upscale Beachside Oasis!,66509826,Mikal,Playa Vista,,33.97192016,-118.42798789999999,Shared room,70,1,0,,,87,10493,1.0
18106,3916685,Charming Vila style apartment ,20288537,Rocio,Montecito Heights,,34.10067123,-118.1870057,Private room,70,2,0,,,365,18106,1.0
3771,2722835,Beautiful Luxury Stay DTLA,3904039,Noelle,Chinatown,,34.06203969,-118.24512890000001,Private room,70,1,99,4/3/2017,3.28,0,3771,1.0
1077,15806642,Dr. Hoover's Room,38398883,Diana,Pico-Union,,34.04833345,-118.28336740000002,Private room,70,3,3,3/11/2017,0.52,57,1077,10.0
21206,6706330,"Bright, airy private room nice area",1550927,Mary,Sawtelle,,34.03379444,-118.46188049999999,Private room,70,30,2,8/1/2015,0.09,33,21206,2.0
19199,12704656,Master Bedroom in Perfect Location,42825289,Sarah,Palms,,34.02916884,-118.405677,Private room,70,5,0,,,0,19199,1.0
1082,16121603,Very nice private room,24681947,Steve,Pico-Union,,34.0523015,-118.29717959999999,Private room,70,1,2,3/13/2017,0.43,0,1082,14.0
15098,17845624,Private Bedroom in Lush West LA home,2686604,Dara,Mar Vista,,34.02242437,-118.43314099999999,Private room,70,1,1,4/1/2017,0.91,160,15098,2.0
25344,4463452,Comfortable StayUniversal/Hollywood,21962292,Jonathon,Toluca Lake,,34.15156832,-118.364776,Entire home/apt,70,1,122,3/6/2017,4.07,259,25344,1.0
10856,12678342,Comfy room/workspace near LAX,13827260,Lisa,Hawthorne,,33.92674368,-118.35284170000001,Private room,70,2,20,4/8/2017,1.64,341,10856,7.0
22424,5351,"BEST LOCATION IN SM - BEACH, SHOPS",7810,Joe,Santa Monica,,34.02235118,-118.5005504,Private room,70,1,89,8/19/2016,1.05,365,22424,1.0
28529,17243776,Cozy&Bright Private Room&Bathroom,114462692,Cici,West Covina,,34.0497199,-117.8907028,Private room,70,2,1,3/18/2017,0.64,307,28529,4.0
912,51307,Spanish Bungalow Guest House LA CA,235568,David,Atwater Village,,34.12025579,-118.26772759999999,Entire home/apt,70,3,93,4/25/2017,1.23,278,912,1.0
1740,1086714,"""MELROSE PLACE MEETS THE GROVE""""",5973552,Shawn,Beverly Grove,,34.07835552,-118.363501,Private room,70,1,36,4/25/2017,0.76,91,1740,1.0
13442,8596036,Great room for Weekly Stays,45237542,Jay Antonio,La Cañada Flintridge,,34.21703289,-118.2253686,Private room,70,5,0,,,365,13442,1.0
17672,15175616,Gorgeous Miracle Mile apartment with views!,47276690,Danielle,Mid-Wilshire,,34.06579371,-118.3518567,Private room,70,4,1,1/24/2017,0.3,173,17672,2.0
22409,17956152,"Cozy, bright private room in Santa Monica",113092351,Shelby,Santa Monica,,34.02833354,-118.4619847,Private room,70,1,1,4/5/2017,1.0,0,22409,1.0
23277,3904474,#1 Cabrini Private Room w/Amenities,16527257,Ana,Shadow Hills,,34.21506167,-118.33785879999999,Private room,70,7,0,,,91,23277,2.0
30259,18178518,Light-filled studio located in central Los Angeles,10653312,Sarah,Westlake,,34.06504913,-118.280725,Entire home/apt,70,2,1,4/24/2017,1.0,0,30259,1.0
14084,14127595,"Cozy, Quiet 1 bedroom - near Griffith Park",1269729,Sara,Los Feliz,,34.10374407,-118.3015933,Entire home/apt,70,14,0,,,0,14084,1.0
20889,15888389,Hotel like experience,103042456,Minou,Sawtelle,,34.03987914,-118.46056029999998,Private room,70,3,1,11/26/2016,0.19,209,20889,1.0
13383,8720972,Oak Leaf Room FreeParking,40095109,Daniel & Dana,Koreatown,,34.05513038,-118.30252959999999,Private room,70,1,96,4/22/2017,5.16,129,13383,7.0
25210,13060560,Private and spacious room,72334615,Gu,Temple City,,34.10237947,-118.054751,Private room,70,3,2,10/7/2016,0.22,365,25210,1.0
17707,14710816,"Cute, leafy studio, all yours",6298716,Marguerite,Mid-Wilshire,,34.05081459,-118.3338876,Entire home/apt,70,1,23,4/30/2017,2.78,0,17707,1.0
30217,10368710,Cozy Studio with Parking,38398883,Diana,Westlake,,34.053360999999995,-118.2767679,Entire home/apt,70,3,43,4/24/2017,2.78,305,30217,10.0
14369,7743335,Welcoming Hollywood/Los Feliz Spot!,40700254,Victoria,Los Feliz,,34.10372225,-118.29813119999999,Private room,70,1,51,4/16/2017,2.41,231,14369,1.0
29963,11213024,Private Artist Suite Near Echo Park,2813165,Dan,Westlake,,34.07063008,-118.27507920000001,Private room,70,1,0,,,0,29963,1.0
7064,10059914,Cozy studio in WeHo,6548328,Rachel,Hollywood,,34.09070315,-118.3432737,Entire home/apt,70,1,4,5/28/2016,0.31,0,7064,1.0
19971,781313,Rose Bowl/Old Town - Craftsman,4120944,Laura,Pasadena,,34.164291399999996,-118.13460090000001,Private room,70,3,69,4/24/2017,1.31,295,19971,1.0
9070,17528025,Bungalow in the Park,97307891,Aaron,Echo Park,,34.08099125,-118.25171950000001,Private room,70,1,8,4/26/2017,5.22,79,9070,1.0
28206,787973,Private Room. Great location Venice,2868384,Daniela,Venice,,34.00032068,-118.46538659999999,Private room,70,2,24,4/23/2017,0.46,245,28206,4.0
7860,13639698,Private Room/Bathroom/Parking,12207597,Jason,East Hollywood,,34.08660442,-118.308228,Private room,70,2,42,4/28/2017,4.04,341,7860,2.0
31144,4421458,Large Room with view of the hills,16689709,Vrinda,Woodland Hills,,34.15705112,-118.58967179999999,Private room,70,3,3,2/29/2016,0.11,365,31144,1.0
28290,6668334,Heart of LA Mid City Urban Hideaway - 1 bedroom,34902736,Andrew,West Adams,,34.02675193,-118.3511287,Private room,70,1,5,9/1/2015,0.22,180,28290,1.0
18180,10751162,Beautiful Home Near Shopping Plaza,31555823,Nafisah,North Hollywood,,34.16689882,-118.3690287,Private room,70,1,10,3/27/2017,1.1,358,18180,2.0
15385,285447,The Best Place in Los Angeles Area,1485747,Celine,Long Beach,,33.7619157,-118.13130100000001,Private room,70,3,9,3/2/2013,0.15,116,15385,1.0
19156,9504684,Private room in Pacific Palisades,49257128,Violeta,Pacific Palisades,,34.05123478,-118.5217558,Private room,70,1,45,4/7/2017,2.71,357,19156,1.0
26303,18411927,Share a Queen Pod in Venice,26860,Elvina,Venice,,33.986985499999996,-118.4656705,Shared room,70,1,0,,,147,26303,35.0
1780,2332907,Beverly Hills 1 /3rd St/Grove,11267640,Joelle,Beverly Grove,,34.07197721,-118.3670322,Private room,70,1,75,4/30/2017,2.06,324,1780,3.0
1731,3076579,Comfortable private room.,14503973,Steve,Beverly Grove,,34.08123203,-118.3622158,Private room,70,7,0,,,365,1731,2.0
